Accession Numbers,Amino Acids,A,C,D,E,F,G,H,I,K,L,M,N,P,Q,R,S,T,V,W,Y,Properties,Hydrophobic,Polar,Small,Negative,Postive,Amide,Large Aliphatic,Small Aliphatic,Aromatic,Hydroxy,X,Number of Y,Number of pY
P31949,7.6190476190476195,1.9047619047619049,6.666666666666667,5.714285714285714,6.666666666666667,5.714285714285714,0.9523809523809524,3.8095238095238098,9.523809523809524,10.476190476190476,4.761904761904762,4.761904761904762,2.857142857142857,3.8095238095238098,2.857142857142857,8.571428571428571,7.6190476190476195,2.857142857142857,0.0,2.857142857142857,,46.66666666666666,34.285714285714285,48.57142857142857,12.380952380952381,13.333333333333334,8.571428571428571,14.285714285714286,16.19047619047619,9.523809523809524,16.19047619047619,,3,1,105
Q9UNM6-2,5.555555555555555,1.5873015873015872,5.026455026455026,7.4074074074074066,4.497354497354497,5.555555555555555,2.6455026455026456,4.232804232804233,6.349206349206349,12.698412698412698,3.1746031746031744,4.761904761904762,2.91005291005291,5.291005291005291,4.761904761904762,5.82010582010582,6.084656084656085,8.201058201058201,1.3227513227513228,2.1164021164021163,,48.94179894179894,36.24338624338624,45.5026455026455,12.433862433862434,13.756613756613756,10.052910052910054,16.93121693121693,19.31216931216931,7.936507936507936,11.904761904761905,,8,1,378
J3KNQ3,4.871060171919771,1.4326647564469914,6.017191977077363,7.4498567335243555,4.011461318051576,5.730659025787966,2.865329512893983,4.297994269340974,6.017191977077363,14.326647564469914,2.865329512893983,3.7249283667621778,3.151862464183381,6.59025787965616,4.011461318051576,4.871060171919771,5.157593123209169,8.595988538681947,1.7191977077363898,2.292263610315186,,50.1432664756447,36.67621776504298,43.55300859598853,13.46704871060172,12.893982808022923,10.315186246418337,18.624641833810887,19.197707736389685,8.022922636103152,10.02865329512894,,8,1,349
E9PL38,6.4638783269961975,1.1406844106463878,4.562737642585551,7.604562737642586,4.182509505703422,5.7034220532319395,2.2813688212927756,4.182509505703422,6.083650190114068,13.688212927756654,2.2813688212927756,4.942965779467681,3.802281368821293,6.083650190114068,4.562737642585551,5.323193916349809,6.4638783269961975,6.844106463878327,1.1406844106463878,2.6615969581749046,,48.28897338403041,36.12167300380228,45.24714828897338,12.167300380228138,12.927756653992395,11.026615969581748,17.870722433460074,19.011406844106464,7.984790874524714,11.787072243346007,,7,1,263
Q9UNM6,5.555555555555555,1.5873015873015872,5.026455026455026,7.4074074074074066,4.497354497354497,5.555555555555555,2.6455026455026456,4.232804232804233,6.349206349206349,12.698412698412698,3.1746031746031744,4.761904761904762,2.91005291005291,5.291005291005291,4.761904761904762,5.82010582010582,6.084656084656085,8.201058201058201,1.3227513227513228,2.1164021164021163,,48.94179894179894,36.24338624338624,45.5026455026455,12.433862433862434,13.756613756613756,10.052910052910054,16.93121693121693,19.31216931216931,7.936507936507936,11.904761904761905,,8,1,378
H0YD73,6.334841628959276,1.809954751131222,5.88235294117647,8.144796380090497,4.072398190045249,5.88235294117647,2.262443438914027,4.524886877828054,6.334841628959276,14.479638009049776,2.7149321266968327,4.524886877828054,1.809954751131222,4.97737556561086,4.072398190045249,4.97737556561086,6.334841628959276,6.334841628959276,1.3574660633484164,2.7149321266968327,,50.226244343891395,36.199095022624434,43.89140271493213,14.027149321266968,12.669683257918551,9.502262443438914,19.00452488687783,18.55203619909502,8.144796380090497,11.312217194570135,,6,1,221
A0A087WUL9,5.305039787798409,1.3262599469496021,5.039787798408488,7.6923076923076925,3.978779840848806,5.835543766578249,3.183023872679045,4.509283819628647,5.835543766578249,13.527851458885943,2.9177718832891246,3.978779840848806,3.7135278514588856,6.36604774535809,3.978779840848806,4.774535809018567,5.570291777188329,9.018567639257293,1.3262599469496021,2.122015915119363,,49.867374005305045,36.07427055702918,44.562334217506624,12.73209549071618,12.9973474801061,10.344827586206897,18.03713527851459,20.159151193633953,7.427055702917771,10.344827586206897,,8,1,377
A6NLM8,11.486486486486488,2.027027027027027,3.3783783783783785,6.081081081081082,3.3783783783783785,3.3783783783783785,2.7027027027027026,6.756756756756757,2.7027027027027026,10.81081081081081,1.3513513513513513,2.7027027027027026,3.3783783783783785,2.7027027027027026,4.054054054054054,12.837837837837837,6.756756756756757,7.4324324324324325,2.027027027027027,4.054054054054054,,52.70270270270271,24.324324324324323,53.378378378378386,9.45945945945946,9.45945945945946,5.405405405405405,17.56756756756757,22.2972972972973,9.45945945945946,19.594594594594593,,6,1,148
P51571,10.982658959537572,1.7341040462427744,4.046242774566474,5.202312138728324,3.4682080924855487,5.202312138728324,2.312138728323699,5.780346820809249,2.8901734104046244,9.826589595375722,1.7341040462427744,2.8901734104046244,3.4682080924855487,4.046242774566474,4.624277456647398,10.982658959537572,6.358381502890173,8.092485549132949,1.7341040462427744,4.624277456647398,,53.1791907514451,26.01156069364162,53.75722543352602,9.248554913294798,9.826589595375722,6.936416184971099,15.606936416184972,24.277456647398846,9.826589595375722,17.341040462427745,,8,1,173
A6NDE8,6.837606837606838,3.418803418803419,5.128205128205128,16.23931623931624,0.8547008547008548,10.256410256410255,1.7094017094017095,0.8547008547008548,3.418803418803419,0.0,3.418803418803419,0.8547008547008548,15.384615384615385,10.256410256410255,5.128205128205128,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,32.47863247863248,42.735042735042725,53.84615384615385,21.367521367521366,10.256410256410255,11.11111111111111,0.8547008547008548,19.65811965811966,5.128205128205128,9.4017094017094,,3,1,117
P0CL80-2,9.333333333333334,1.3333333333333335,4.0,14.666666666666666,1.3333333333333335,9.333333333333334,0.0,1.3333333333333335,1.3333333333333335,0.0,4.0,0.0,13.333333333333334,10.666666666666668,9.333333333333334,6.666666666666667,4.0,2.666666666666667,2.666666666666667,4.0,,36.0,40.0,50.666666666666664,18.666666666666664,10.666666666666668,10.666666666666668,1.3333333333333335,21.333333333333336,8.0,10.666666666666668,,3,1,75
A1L429,6.837606837606838,3.418803418803419,5.128205128205128,17.094017094017094,0.8547008547008548,10.256410256410255,1.7094017094017095,0.8547008547008548,2.564102564102564,0.0,3.418803418803419,0.8547008547008548,15.384615384615385,10.256410256410255,5.128205128205128,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,32.47863247863248,42.735042735042725,53.84615384615385,22.22222222222222,9.4017094017094,11.11111111111111,0.8547008547008548,19.65811965811966,5.128205128205128,9.4017094017094,,3,1,117
O76087,6.837606837606838,2.564102564102564,5.128205128205128,17.094017094017094,0.8547008547008548,10.256410256410255,1.7094017094017095,0.8547008547008548,2.564102564102564,0.0,3.418803418803419,0.8547008547008548,15.384615384615385,10.256410256410255,5.982905982905983,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,31.623931623931618,43.589743589743584,52.99145299145298,22.22222222222222,10.256410256410255,11.11111111111111,0.8547008547008548,19.65811965811966,5.128205128205128,9.4017094017094,,3,1,117
A6NER3,6.837606837606838,2.564102564102564,5.982905982905983,16.23931623931624,0.8547008547008548,10.256410256410255,0.8547008547008548,0.8547008547008548,3.418803418803419,0.0,3.418803418803419,0.8547008547008548,16.23931623931624,10.256410256410255,5.128205128205128,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,31.623931623931618,42.735042735042725,54.7008547008547,22.22222222222222,9.401709401709402,11.11111111111111,0.8547008547008548,19.65811965811966,5.128205128205128,9.4017094017094,,3,1,117
A0A087X111,6.837606837606838,2.564102564102564,5.982905982905983,17.94871794871795,0.8547008547008548,10.256410256410255,0.8547008547008548,0.8547008547008548,2.564102564102564,0.0,3.418803418803419,0.8547008547008548,15.384615384615385,9.401709401709402,5.982905982905983,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,31.623931623931618,43.58974358974359,53.84615384615385,23.931623931623932,9.401709401709402,10.256410256410257,0.8547008547008548,19.65811965811966,5.128205128205128,9.4017094017094,,3,1,117
A0A087WUD6,7.2727272727272725,1.8181818181818181,5.454545454545454,17.272727272727273,0.9090909090909091,10.0,1.8181818181818181,0.9090909090909091,1.8181818181818181,0.0,3.6363636363636362,0.9090909090909091,16.363636363636363,9.090909090909092,6.363636363636363,4.545454545454546,4.545454545454546,2.727272727272727,1.8181818181818181,2.727272727272727,,31.818181818181817,42.72727272727272,53.63636363636363,22.727272727272727,10.0,10.0,0.9090909090909091,20.0,5.454545454545454,9.090909090909092,,3,1,110
Q13067,6.779661016949152,2.5423728813559325,5.932203389830509,16.94915254237288,0.847457627118644,10.16949152542373,0.847457627118644,0.847457627118644,3.389830508474576,0.847457627118644,2.5423728813559325,1.694915254237288,15.254237288135593,10.16949152542373,5.084745762711865,5.084745762711865,4.23728813559322,3.389830508474576,0.847457627118644,2.5423728813559325,,31.355932203389827,44.067796610169495,55.08474576271186,22.881355932203387,9.322033898305085,11.864406779661017,1.694915254237288,20.33898305084746,4.237288135593221,9.322033898305085,,3,1,118
Q13068,6.837606837606838,2.564102564102564,5.982905982905983,17.094017094017094,0.8547008547008548,11.11111111111111,0.8547008547008548,0.8547008547008548,1.7094017094017095,0.0,3.418803418803419,0.8547008547008548,15.384615384615385,10.256410256410255,5.982905982905983,5.128205128205128,4.273504273504273,2.564102564102564,1.7094017094017095,2.564102564102564,,32.47863247863248,42.73504273504273,54.7008547008547,23.076923076923077,8.547008547008547,11.11111111111111,0.8547008547008548,20.51282051282051,5.128205128205128,9.4017094017094,,3,1,117
Q13065,6.474820143884892,2.158273381294964,5.0359712230215825,14.388489208633093,1.4388489208633095,8.633093525179856,1.4388489208633095,1.4388489208633095,2.158273381294964,3.597122302158273,4.316546762589928,2.877697841726619,14.388489208633093,7.913669064748201,6.474820143884892,5.0359712230215825,4.316546762589928,2.877697841726619,2.158273381294964,2.877697841726619,,35.97122302158274,40.28776978417266,51.79856115107914,19.424460431654676,10.071942446043165,10.79136690647482,5.0359712230215825,17.985611510791365,6.474820143884893,9.35251798561151,,4,1,139
Q13069,6.837606837606838,2.564102564102564,5.982905982905983,17.094017094017094,0.8547008547008548,10.256410256410255,0.8547008547008548,0.8547008547008548,2.564102564102564,0.0,2.564102564102564,0.8547008547008548,15.384615384615385,10.256410256410255,5.982905982905983,5.128205128205128,4.273504273504273,3.418803418803419,1.7094017094017095,2.564102564102564,,31.623931623931625,43.589743589743584,54.700854700854705,23.076923076923077,9.401709401709402,11.11111111111111,0.8547008547008548,20.51282051282051,5.128205128205128,9.4017094017094,,3,1,117
Q13070,6.837606837606838,2.564102564102564,5.982905982905983,17.094017094017094,0.8547008547008548,10.256410256410255,0.8547008547008548,0.8547008547008548,2.564102564102564,0.0,1.7094017094017095,0.8547008547008548,15.384615384615385,10.256410256410255,5.982905982905983,5.128205128205128,4.273504273504273,4.273504273504273,1.7094017094017095,2.564102564102564,,31.623931623931625,43.589743589743584,55.55555555555556,23.076923076923077,9.401709401709402,11.11111111111111,0.8547008547008548,21.367521367521366,5.128205128205128,9.4017094017094,,3,1,117
K7ESM5,6.508875739644971,2.6627218934911245,5.029585798816568,5.621301775147929,4.142011834319527,7.988165680473373,2.6627218934911245,4.733727810650888,3.2544378698224854,7.988165680473373,4.142011834319527,5.029585798816568,5.029585798816568,4.733727810650888,4.733727810650888,6.508875739644971,7.396449704142012,7.6923076923076925,0.8875739644970414,3.2544378698224854,,50.0,31.06508875739645,53.846153846153854,10.650887573964496,10.650887573964496,9.763313609467456,12.721893491124261,22.189349112426036,8.284023668639055,13.905325443786982,,11,1,338
Q9BUF5,6.726457399103139,1.7937219730941705,5.829596412556054,7.847533632286996,5.605381165919283,7.847533632286996,2.242152466367713,4.260089686098654,3.1390134529147984,7.399103139013453,4.260089686098654,4.708520179372197,4.708520179372197,4.932735426008969,4.932735426008969,6.502242152466367,6.502242152466367,6.726457399103139,0.8968609865470852,3.1390134529147984,,48.65470852017937,33.6322869955157,51.345291479820624,13.67713004484305,10.31390134529148,9.641255605381165,11.659192825112108,21.300448430493276,9.641255605381167,13.004484304932735,,14,1,446
P04350,7.207207207207207,1.8018018018018018,5.405405405405405,8.333333333333332,5.405405405405405,7.882882882882883,2.2522522522522523,3.6036036036036037,3.153153153153153,7.4324324324324325,4.054054054054054,4.72972972972973,4.504504504504505,4.72972972972973,4.954954954954955,5.8558558558558556,6.981981981981981,7.4324324324324325,0.9009009009009009,3.3783783783783785,,49.09909909909911,33.55855855855856,51.80180180180181,13.738738738738737,10.36036036036036,9.45945945945946,11.036036036036036,22.52252252252252,9.684684684684685,12.837837837837837,,15,1,444
Q9BUQ8,3.7037037037037033,0.0,15.74074074074074,8.333333333333332,0.0,3.7037037037037033,3.7037037037037033,0.0,13.88888888888889,0.9259259259259258,0.9259259259259258,0.9259259259259258,2.7777777777777777,0.0,31.48148148148148,12.962962962962962,0.9259259259259258,0.0,0.0,0.0,,9.259259259259258,74.07407407407408,40.74074074074073,24.074074074074073,49.074074074074076,0.9259259259259258,0.9259259259259258,7.4074074074074066,0.0,13.888888888888888,,0,1,108
A0A0A0MTJ1,13.654618473895583,1.6064257028112447,4.016064257028113,14.457831325301203,2.0080321285140563,5.220883534136546,1.6064257028112447,2.8112449799196786,6.024096385542169,13.253012048192772,2.0080321285140563,2.0080321285140563,9.236947791164658,3.614457831325301,3.2128514056224895,5.622489959839357,2.0080321285140563,4.819277108433735,1.6064257028112447,1.2048192771084338,,48.19277108433735,34.93975903614457,48.19277108433735,18.473895582329316,10.843373493975903,5.622489959839357,16.06425702811245,23.694779116465863,4.8192771084337345,7.6305220883534135,,3,1,249
U3KQ64,14.835164835164836,2.197802197802198,3.296703296703297,4.945054945054945,2.197802197802198,5.4945054945054945,2.7472527472527473,3.296703296703297,8.791208791208792,13.186813186813188,1.6483516483516485,4.395604395604396,3.296703296703297,3.8461538461538463,6.043956043956044,6.043956043956044,3.8461538461538463,5.4945054945054945,1.6483516483516485,2.197802197802198,,52.1978021978022,34.065934065934066,48.901098901098905,8.241758241758243,17.582417582417584,8.241758241758243,16.483516483516485,25.824175824175825,6.043956043956045,9.89010989010989,,4,1,182
Q14318-2,12.34866828087167,1.937046004842615,4.600484261501211,10.895883777239709,1.694915254237288,6.2953995157385,1.694915254237288,2.663438256658596,5.569007263922518,12.34866828087167,1.937046004842615,2.663438256658596,8.232445520581114,3.87409200968523,4.116222760290557,5.811138014527845,3.87409200968523,6.5375302663438255,0.9685230024213075,1.937046004842615,,48.6682808716707,33.41404358353511,52.300242130750604,15.496368038740918,11.380145278450364,6.5375302663438255,15.012106537530267,25.181598062953995,4.600484261501211,9.685230024213075,,8,1,413
Q14318-3,14.229249011857709,1.5810276679841897,3.9525691699604746,14.229249011857709,1.9762845849802373,5.138339920948617,1.5810276679841897,2.766798418972332,5.928853754940711,13.043478260869565,1.9762845849802373,2.371541501976284,9.090909090909092,3.557312252964427,3.557312252964427,5.533596837944664,1.9762845849802373,4.743083003952568,1.5810276679841897,1.185770750988142,,48.22134387351778,35.177865612648226,48.616600790513836,18.181818181818183,11.067193675889328,5.928853754940711,15.810276679841897,24.110671936758898,4.743083003952568,7.509881422924901,,3,1,253
Q14318,14.229249011857709,1.5810276679841897,3.9525691699604746,14.229249011857709,1.9762845849802373,5.138339920948617,1.5810276679841897,2.766798418972332,5.928853754940711,13.043478260869565,1.9762845849802373,2.371541501976284,9.090909090909092,3.557312252964427,3.557312252964427,5.533596837944664,1.9762845849802373,4.743083003952568,1.5810276679841897,1.185770750988142,,48.22134387351778,35.177865612648226,48.616600790513836,18.181818181818183,11.067193675889328,5.928853754940711,15.810276679841897,24.110671936758898,4.743083003952568,7.509881422924901,,3,1,253
Q15008,6.787330316742081,1.809954751131222,6.561085972850679,8.823529411764707,3.8461538461538463,3.8461538461538463,1.809954751131222,5.203619909502263,6.561085972850679,11.538461538461538,3.167420814479638,3.619909502262444,3.8461538461538463,3.3936651583710407,8.144796380090497,5.203619909502263,3.619909502262444,5.429864253393665,1.583710407239819,5.203619909502263,,48.41628959276019,38.91402714932127,40.72398190045249,15.384615384615387,16.515837104072396,7.013574660633484,16.742081447963802,16.063348416289593,10.633484162895929,8.823529411764707,,23,1,442
Q15008-2,6.837606837606838,1.4245014245014245,7.122507122507122,9.116809116809117,3.9886039886039883,3.9886039886039883,1.4245014245014245,5.128205128205128,7.122507122507122,11.68091168091168,3.418803418803419,3.9886039886039883,1.4245014245014245,3.133903133903134,6.837606837606838,5.128205128205128,4.273504273504273,6.267806267806268,1.1396011396011396,6.552706552706552,,50.42735042735043,38.74643874643874,40.45584045584046,16.23931623931624,15.384615384615385,7.122507122507122,16.80911680911681,17.094017094017094,11.68091168091168,9.4017094017094,,23,1,351
Q15008-3,6.857142857142858,1.4285714285714286,6.857142857142858,10.0,4.0,4.0,1.4285714285714286,5.142857142857142,7.142857142857142,12.285714285714286,3.428571428571429,3.428571428571429,1.7142857142857144,3.1428571428571432,6.857142857142858,4.571428571428571,4.0,6.2857142857142865,1.1428571428571428,6.2857142857142865,,50.85714285714286,38.857142857142854,39.142857142857146,16.857142857142858,15.428571428571429,6.571428571428572,17.42857142857143,17.142857142857146,11.428571428571429,8.571428571428571,,22,1,350
Q15008-4,6.787330316742081,1.809954751131222,6.561085972850679,8.823529411764707,3.8461538461538463,3.8461538461538463,1.809954751131222,5.203619909502263,6.561085972850679,11.538461538461538,3.167420814479638,3.619909502262444,3.8461538461538463,3.3936651583710407,8.144796380090497,5.203619909502263,3.619909502262444,5.429864253393665,1.583710407239819,5.203619909502263,,48.41628959276019,38.91402714932127,40.72398190045249,15.384615384615387,16.515837104072396,7.013574660633484,16.742081447963802,16.063348416289593,10.633484162895929,8.823529411764707,,23,1,442
O14640,7.761194029850746,0.8955223880597015,6.119402985074627,5.6716417910447765,3.2835820895522385,8.656716417910449,2.5373134328358207,3.2835820895522385,3.2835820895522385,6.7164179104477615,2.2388059701492535,3.134328358208955,8.059701492537313,2.9850746268656714,8.358208955223882,11.492537313432836,5.820895522388059,6.26865671641791,1.0447761194029852,2.3880597014925375,,42.53731343283581,32.08955223880597,58.20895522388059,11.791044776119403,14.17910447761194,6.119402985074626,10.0,22.686567164179102,6.7164179104477615,17.313432835820894,,16,1,670
O14640-2,7.761194029850746,0.8955223880597015,6.119402985074627,5.6716417910447765,3.2835820895522385,8.656716417910449,2.5373134328358207,3.2835820895522385,3.2835820895522385,6.7164179104477615,2.2388059701492535,3.134328358208955,8.059701492537313,2.9850746268656714,8.358208955223882,11.492537313432836,5.820895522388059,6.26865671641791,1.0447761194029852,2.3880597014925375,,42.53731343283581,32.08955223880597,58.20895522388059,11.791044776119403,14.17910447761194,6.119402985074626,10.0,22.686567164179102,6.7164179104477615,17.313432835820894,,16,1,670
K7EIE7,9.022556390977442,0.0,1.5037593984962405,5.263157894736842,4.511278195488721,11.278195488721805,4.511278195488721,8.270676691729323,3.7593984962406015,4.511278195488721,3.007518796992481,4.511278195488721,7.518796992481203,2.2556390977443606,6.015037593984962,6.015037593984962,10.526315789473683,6.015037593984962,0.0,1.5037593984962405,,48.1203007518797,27.819548872180448,56.390977443609025,6.766917293233082,14.285714285714285,6.766917293233082,12.781954887218044,26.315789473684212,6.015037593984962,16.541353383458645,,2,1,133
P51659,8.913649025069638,1.1142061281337048,5.153203342618385,5.571030640668524,4.3175487465181055,10.445682451253482,1.8105849582172702,6.406685236768802,7.66016713091922,8.217270194986073,1.9498607242339834,3.7604456824512535,3.8997214484679668,3.203342618384401,4.456824512534819,7.242339832869081,4.596100278551532,7.381615598885793,1.392757660167131,2.5069637883008355,,52.64623955431755,31.615598885793872,52.50696378830084,10.724233983286908,13.927576601671309,6.963788300835654,14.623955431754876,26.740947075208915,8.217270194986073,11.838440111420613,,18,1,718
E7ER27,9.2,1.6,5.4,7.000000000000001,3.5999999999999996,11.200000000000001,1.7999999999999998,6.0,6.6000000000000005,8.799999999999999,2.0,3.4000000000000004,3.4000000000000004,2.4,4.6,7.3999999999999995,3.8,7.6,1.2,3.0,,54.2,31.200000000000003,52.99999999999999,12.400000000000002,13.0,5.800000000000001,14.799999999999999,28.0,7.8,11.2,,15,1,500
C9J7E5,6.583072100313479,3.5527690700104495,4.806687565308255,7.314524555903866,4.075235109717868,4.284221525600835,3.239289446185998,4.597701149425287,3.8662486938349003,14.106583072100312,2.4033437826541273,3.5527690700104495,4.284221525600835,5.329153605015674,4.911180773249739,5.956112852664576,5.6426332288401255,8.150470219435736,1.1494252873563218,2.19435736677116,,51.09717868338558,33.01985370950888,46.81295715778474,12.121212121212121,12.016718913270637,8.881922675026123,18.704284221525597,19.01776384535005,7.41901776384535,11.598746081504702,,21,1,957
E9PFH4,6.417736289381564,3.6172695449241536,4.900816802800467,7.351225204200699,4.084014002333722,4.3173862310385065,3.267211201866978,4.667444574095683,3.8506417736289387,14.469078179696615,2.5670945157526255,3.6172695449241536,4.084014002333722,4.900816802800467,4.900816802800467,5.600933488914819,5.950991831971995,8.401400233372229,1.0501750291715286,1.9836639439906651,,51.57526254375729,32.78879813302217,46.90781796966161,12.252042007001165,12.018669778296383,8.518086347724621,19.1365227537923,19.1365227537923,7.117852975495916,11.551925320886815,,17,1,857
Q9Y5L0,6.169965075669383,3.3760186263096625,5.005820721769499,7.566938300349244,4.074505238649592,4.190919674039581,3.143189755529686,4.540162980209546,3.608847497089639,13.969732246798602,2.4447031431897557,3.3760186263096625,4.074505238649592,5.70430733410943,5.005820721769499,5.587892898719441,6.169965075669383,8.498253783469151,1.2805587892898718,2.211874272409779,,50.75669383003492,33.41094295692666,46.44935972060536,12.572759022118742,11.757857974388823,9.080325960419092,18.509895227008148,18.859138533178115,7.566938300349243,11.757857974388823,,19,1,859
Q9Y5L0-3,6.6006600660066,3.3003300330033,4.9504950495049505,7.2607260726072615,4.07040704070407,4.400440044004401,3.3003300330033,4.62046204620462,3.74037403740374,14.19141914191419,2.5302530253025304,3.6303630363036308,4.180418041804181,5.39053905390539,4.730473047304731,5.720572057205721,5.720572057205721,8.360836083608362,1.1001100110011002,2.2002200220022003,,51.37513751375137,33.003300330033,46.864686468646866,12.211221122112212,11.77117711771177,9.02090209020902,18.81188118811881,19.361936193619364,7.370737073707371,11.441144114411442,,20,1,909
Q9Y5L0-1,6.687565308254964,3.5527690700104495,4.806687565308255,7.314524555903866,4.075235109717868,4.284221525600835,3.343782654127482,4.597701149425287,3.8662486938349003,14.106583072100312,2.4033437826541273,3.5527690700104495,4.284221525600835,5.329153605015674,4.806687565308255,5.956112852664576,5.6426332288401255,8.045977011494253,1.1494252873563218,2.19435736677116,,51.09717868338557,33.01985370950888,46.81295715778474,12.121212121212121,12.016718913270637,8.881922675026123,18.704284221525597,19.017763845350053,7.41901776384535,11.598746081504702,,21,1,957
Q9Y5L0-5,6.169965075669383,3.3760186263096625,5.005820721769499,7.566938300349244,4.074505238649592,4.190919674039581,3.143189755529686,4.540162980209546,3.608847497089639,13.969732246798602,2.4447031431897557,3.3760186263096625,4.074505238649592,5.70430733410943,5.005820721769499,5.587892898719441,6.169965075669383,8.498253783469151,1.2805587892898718,2.211874272409779,,50.75669383003492,33.41094295692666,46.44935972060536,12.572759022118742,11.757857974388823,9.080325960419092,18.509895227008148,18.859138533178115,7.566938300349243,11.757857974388823,,19,1,859
Q9Y3C8,6.58682634730539,1.7964071856287425,5.9880239520958085,8.383233532934131,3.592814371257485,5.9880239520958085,2.3952095808383236,6.58682634730539,8.383233532934131,9.580838323353294,1.7964071856287425,4.790419161676647,5.9880239520958085,2.9940119760479043,5.9880239520958085,1.7964071856287425,4.790419161676647,5.389221556886228,3.592814371257485,3.592814371257485,,48.50299401197605,38.92215568862276,43.11377245508982,14.37125748502994,16.766467065868262,7.784431137724551,16.167664670658684,17.964071856287426,10.778443113772454,6.58682634730539,,6,1,167
Q14112,6.357927786499215,3.375196232339089,6.357927786499215,6.279434850863422,3.767660910518053,8.47723704866562,3.6891679748822606,3.767660910518053,2.3547880690737837,7.142857142857142,0.5494505494505495,4.003139717425432,8.398744113029826,3.924646781789639,5.4945054945054945,7.064364207221351,7.378335949764521,5.572998430141287,1.1773940345368918,4.866562009419153,,45.05494505494505,32.10361067503925,56.98587127158556,12.637362637362637,11.538461538461538,7.92778649921507,10.910518053375196,20.408163265306122,9.811616954474097,14.442700156985872,,62,1,1274
Q14112-2,6.357927786499215,3.375196232339089,6.357927786499215,6.279434850863422,3.767660910518053,8.47723704866562,3.6891679748822606,3.767660910518053,2.3547880690737837,7.142857142857142,0.5494505494505495,4.003139717425432,8.398744113029826,3.924646781789639,5.4945054945054945,7.064364207221351,7.378335949764521,5.572998430141287,1.1773940345368918,4.866562009419153,,45.05494505494505,32.10361067503925,56.98587127158556,12.637362637362637,11.538461538461538,7.92778649921507,10.910518053375196,20.408163265306122,9.811616954474097,14.442700156985872,,62,1,1274
Q5T011-5,6.607407407407408,1.9555555555555555,4.562962962962963,6.577777777777778,3.733333333333334,7.2592592592592595,3.348148148148148,3.0814814814814815,2.311111111111111,12.355555555555556,1.6888888888888887,1.5407407407407407,9.155555555555555,5.096296296296296,6.725925925925925,9.6,4.651851851851852,6.4,1.2444444444444445,2.1037037037037036,,46.42962962962963,30.16296296296296,51.733333333333334,11.140740740740743,12.385185185185184,6.637037037037036,15.437037037037037,20.266666666666666,7.0814814814814815,14.251851851851852,,71,1,3375
Q5T011,4.49438202247191,1.1235955056179776,3.932584269662921,7.865168539325842,6.179775280898876,5.056179775280898,2.247191011235955,5.056179775280898,1.1235955056179776,12.359550561797752,2.247191011235955,1.1235955056179776,8.426966292134832,6.741573033707865,6.741573033707865,8.426966292134832,4.49438202247191,8.426966292134832,1.6853932584269662,2.247191011235955,,48.87640449438202,29.775280898876403,45.50561797752809,11.797752808988763,10.112359550561798,7.865168539325842,17.41573033707865,17.97752808988764,10.112359550561798,12.921348314606742,,4,1,178
Q9H307-2,3.4246575342465753,0.3424657534246575,3.4246575342465753,16.78082191780822,1.36986301369863,3.595890410958904,1.8835616438356164,2.5684931506849313,8.904109589041095,4.965753424657534,2.2260273972602738,2.73972602739726,4.4520547945205475,7.705479452054795,9.931506849315069,16.095890410958905,3.767123287671233,5.308219178082192,0.17123287671232876,0.3424657534246575,,24.315068493150683,51.36986301369863,43.150684931506845,20.205479452054792,20.71917808219178,10.445205479452055,7.534246575342466,12.32876712328767,1.8835616438356164,19.863013698630137,,2,1,584
Q9H307,3.4246575342465753,0.3424657534246575,3.4246575342465753,16.78082191780822,1.36986301369863,3.595890410958904,1.8835616438356164,2.5684931506849313,8.904109589041095,4.965753424657534,2.2260273972602738,2.73972602739726,4.4520547945205475,7.705479452054795,9.931506849315069,16.095890410958905,3.767123287671233,5.308219178082192,0.17123287671232876,0.3424657534246575,,24.315068493150683,51.36986301369863,43.150684931506845,20.205479452054792,20.71917808219178,10.445205479452055,7.534246575342466,12.32876712328767,1.8835616438356164,19.863013698630137,,2,1,584
Q9UBR2,7.920792079207921,3.9603960396039604,5.2805280528052805,4.9504950495049505,1.3201320132013201,11.221122112211221,2.6402640264026402,5.6105610561056105,2.9702970297029703,6.6006600660066,1.65016501650165,5.6105610561056105,4.62046204620462,3.3003300330033,6.9306930693069315,5.9405940594059405,5.2805280528052805,4.29042904290429,3.9603960396039604,5.9405940594059405,,52.475247524752476,31.683168316831683,54.12541254125413,10.231023102310232,12.541254125412543,8.91089108910891,12.21122112211221,23.43234323432343,11.221122112211221,11.221122112211221,,18,1,303
